-2392.30,646.60
-2392.30,867.60
-2392.30,1088.60
-2171.30,1309.60
-2171.30,1088.60
-2171.30,867.60
-2171.30,646.60
-2171.30,425.60
-2171.30,204.60
-2171.30,-16.40
-2171.30,-237.40
-2171.30,-458.40
-1950.30,-900.40
-1950.30,-679.40
-1950.30,-458.40
-1950.30,-237.40
-1950.30,-16.40
-1950.30,204.60
-1950.30,425.60
-1950.30,646.60
-1950.30,867.60
-1950.30,1088.60
-1729.30,1088.60
-1729.30,867.60
-1729.30,646.60
-1729.30,425.60
-1729.30,204.60
-1729.30,-16.40
-1729.30,-237.40
-1729.30,-458.40
-1729.30,-679.40
-1729.30,-900.40
-1729.30,-1121.40
-1508.30,-1342.40
-1508.30,-1121.40
-1508.30,-900.40
-1508.30,-679.40
-1508.30,-458.40
-1508.30,-237.40
-1508.30,-16.40
-1508.30,204.60
-1508.30,425.60
-1508.30,646.60
-1508.30,867.60
-1508.30,1088.60
-1508.30,1309.60
-1287.30,1309.60
-1287.30,1088.60
-1287.30,867.60
-1287.30,646.60
-1287.30,425.60
-1287.30,204.60
-1287.30,-16.40
-1287.30,-237.40
-1287.30,-458.40
-1287.30,-679.40
-1287.30,-900.40
-1287.30,-1121.40
-1287.30,-1342.40
-1066.30,-1342.40
-1066.30,-1121.40
-1066.30,-900.40
-1066.30,-679.40
-1066.30,-458.40
-1066.30,-237.40
-1066.30,-16.40
-1066.30,204.60
-1066.30,425.60
-1066.30,646.60
-1066.30,867.60
-1066.30,1088.60
-1066.30,1309.60
-1066.30,1530.60
-845.30,1751.60
-845.30,1530.60
-845.30,1309.60
-845.30,1088.60
-845.30,867.60
-845.30,646.60
-845.30,425.60
-845.30,204.60
-845.30,-16.40
-845.30,-237.40
-845.30,-458.40
-845.30,-679.40
-845.30,-900.40
-845.30,-1121.40
-624.30,-1121.40
-624.30,-900.40
-624.30,-679.40
-624.30,-458.40
-624.30,-237.40
-624.30,-16.40
-624.30,204.60
-624.30,425.60
-624.30,646.60
-624.30,867.60
-624.30,1088.60
-624.30,1309.60
-624.30,1530.60
-624.30,1751.60
-403.30,1751.60
-403.30,1530.60
-403.30,1309.60
-403.30,1088.60
-403.30,867.60
-403.30,646.60
-403.30,425.60
-403.30,204.60
-403.30,-16.40
-403.30,-237.40
-403.30,-458.40
-403.30,-679.40
-403.30,-900.40
-182.30,-900.40
-182.30,-679.40
-182.30,-458.40
-182.30,-237.40
-182.30,-16.40
-182.30,204.60
-182.30,425.60
-182.30,646.60
-182.30,867.60
-182.30,1088.60
-182.30,1309.60
-182.30,1530.60
-182.30,1751.60
38.70,646.60
38.70,425.60
38.70,204.60
38.70,-16.40
38.70,-237.40
38.70,-458.40
259.70,-16.40
259.70,204.60
